[2024-10-28 08:49:49] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-28 08:49:49] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-28 08:49:49] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-28 08:49:50] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-28 08:49:50] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-28 08:49:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-28 08:49:50] [class-ss-setup-task.php:33] Creating archive directory: C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389\
[2024-10-28 08:49:50] [class-ss-setup-task.php:72] Adding origin URL to queue: http://mongol-tori.local/
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-loader.js
[2024-10-28 08:50:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 659
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f5067545aa-Sf7Epk.tmp
[2024-10-28 08:50:47] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-loader.js?simply_static_page=281
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-loader.js?simply_static_page=281
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:103] Filesize: 267436 bytes
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-loader.js
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f5067545aa-Sf7Epk.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/js/app-loader.js
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:50:47] [class-ss-page.php:119] Checking Content Identical:e6b006b4acc7cccedf0d1d57681a78cd17ef912d===. Value: FALSE
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-loader.min.js
[2024-10-28 08:50:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 659
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f506781967-XmZEGh.tmp
[2024-10-28 08:50:47] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-loader.min.js?simply_static_page=282
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-loader.min.js?simply_static_page=282
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:103] Filesize: 92582 bytes
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-loader.min.js
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f506781967-XmZEGh.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/js/app-loader.min.js
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:50:47] [class-ss-page.php:119] Checking Content Identical:63065d6ef44ff32cdb0571e3ed18befeecc1e812===. Value: FALSE
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-packages.js
[2024-10-28 08:50:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 659
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f50679f187-QGlg0c.tmp
[2024-10-28 08:50:47] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-packages.js?simply_static_page=283
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-packages.js?simply_static_page=283
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:103] Filesize: 359958 bytes
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-packages.js
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f50679f187-QGlg0c.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/js/app-packages.js
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:50:47] [class-ss-page.php:119] Checking Content Identical:88d86f885fba6196b7157408e5b3e5dc4548509d===. Value: FALSE
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-packages.min.js
[2024-10-28 08:50:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 659
[2024-10-28 08:50:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f5067d90d6-n1MsiI.tmp
[2024-10-28 08:50:47] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-packages.min.js?simply_static_page=284
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-packages.min.js?simply_static_page=284
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:103] Filesize: 124075 bytes
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-packages.min.js
[2024-10-28 08:50:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f5067d90d6-n1MsiI.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/js/app-packages.min.js
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:50:48] [class-ss-page.php:119] Checking Content Identical:e14866bad26597d66216787ef3c1d2304c16d791===. Value: FALSE
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt
[2024-10-28 08:50:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 659
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f506814e00-lHBnk8.tmp
[2024-10-28 08:50:48] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt?simply_static_page=285
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt?simply_static_page=285
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f506814e00-lHBnk8.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:50:48] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app.js
[2024-10-28 08:50:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 659
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f50681cfa7-1fG3XH.tmp
[2024-10-28 08:50:48] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app.js?simply_static_page=286
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app.js?simply_static_page=286
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:103] Filesize: 815383 bytes
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app.js
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f50681cfa7-1fG3XH.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/js/app.js
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:50:48] [class-ss-page.php:119] Checking Content Identical:a1491b74e34f2aa479bc8503c40b720951291691===. Value: FALSE
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app.min.js
[2024-10-28 08:50:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 659
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f506875863-XP8227.tmp
[2024-10-28 08:50:48] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app.min.js?simply_static_page=287
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app.min.js?simply_static_page=287
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:103] Filesize: 299282 bytes
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app.min.js
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f506875863-XP8227.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/js/app.min.js
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:50:48] [class-ss-page.php:119] Checking Content Identical:be9ae6acef963c5b72f6e97dcb92e35c7a7f04bc===. Value: FALSE
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2024-10-28 08:50:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 659
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f5068c1a1e-uzaR4I.tmp
[2024-10-28 08:50:48] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt?simply_static_page=288
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt?simply_static_page=288
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:103] Filesize: 637 bytes
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f5068c1a1e-uzaR4I.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:50:48] [class-ss-page.php:119] Checking Content Identical:a8cd41f35d9642d28759efe1289925bbcd65eab1===. Value: FALSE
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2024-10-28 08:50:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 659
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f5068cb421-e2qTUh.tmp
[2024-10-28 08:50:48] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js?simply_static_page=289
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js?simply_static_page=289
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:103] Filesize: 299142 bytes
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2024-10-28 08:50:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f5068cb421-e2qTUh.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:50:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:50:49] [class-ss-page.php:119] Checking Content Identical:f63da6365cc49f081eb2cc63e9680b81b8831e18===. Value: FALSE
[2024-10-28 08:50:49] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2024-10-28 08:50:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 659
[2024-10-28 08:50:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:50:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f50691991d-LwzDQi.tmp
[2024-10-28 08:50:49] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js?simply_static_page=290
[2024-10-28 08:50:49] [class-ss-url-fetcher.php:251] Fetching URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js?simply_static_page=290
[2024-10-28 08:50:49] [class-ss-url-fetcher.php:103] Filesize: 105442 bytes
[2024-10-28 08:50:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-10-28 08:50:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2024-10-28 08:50:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/671f50691991d-LwzDQi.tmp to C:\Users\KHAN GADGET\Local Sites\mongol-tori\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1730105389/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2024-10-28 08:50:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 08:50:49] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 08:50:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 08:50:49] [class-ss-page.php:119] Checking Content Identical:7b70c824f050e23a78731658f91918033807980c===. Value: FALSE
[2024-10-28 08:50:49] [class-ss-fetch-urls-task.php:72] URL: http://mongol-tori.local/wp-content/plugins/elementor/assets/js/b7931adecb98651a09c7.bundle.min.js
[2024-10-28 08:50:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 659
[2024-10-28 08:50:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 08:50:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/671f50694eb30-MnWbkR.tmp
[2024-10-28 08:50:49] [class-ss-page-handler.php:38] URL Prepared:http://mongol-tori.local/wp-content/plugins/elementor/assets/js/b7931adecb98651a09c7.bundle.min.js?simply_static_page=291
